Year_Month,Travel_Mode,Card_type,Trip
2023-04,Bus,Adult,6160543
2023-04,Bus,Adult Single Bus Trip 1,136
2023-04,Bus,Adult Single Bus Trip 2,38
2023-04,Bus,Adult Single Bus Trip 3,19
2023-04,Bus,CTP,5449786
2023-04,Bus,Child/Youth,793429
2023-04,Bus,Child/Youth Single Bus Trip 1,4
2023-04,Bus,Concession,737056
2023-04,Bus,Day Pass Child/Youth w/o SAF,10
2023-04,Bus,Day Pass without SAF,640
2023-04,Bus,Employee,52762
2023-04,Bus,Free Travel,25999
2023-04,Bus,On Demand,19879
2023-04,Bus,School Student,535317
2023-04,Bus,Senior/Pensioner,2870360
2023-04,Ferry,Adult,376680
2023-04,Ferry,CTP,505026
2023-04,Ferry,Child/Youth,105759
2023-04,Ferry,Concession,15783
2023-04,Ferry,Day Pass without SAF,10
2023-04,Ferry,Employee,3908
2023-04,Ferry,Free Travel,1571
2023-04,Ferry,School Student,3444
2023-04,Ferry,Senior/Pensioner,165124
2023-04,Ferry,Sgl Trip Ferry Adult,35373
2023-04,Ferry,Sgl Trip Ferry Child/Youth,21510
2023-04,Light rail,Adult,1035060
2023-04,Light rail,CTP,1001129
2023-04,Light rail,Child/Youth,119764
2023-04,Light rail,Concession,218283
2023-04,Light rail,Day Pass Child/Youth w/o SAF,1
2023-04,Light rail,Day Pass without SAF,48
2023-04,Light rail,Employee,7343
2023-04,Light rail,Free Travel,2502
2023-04,Light rail,School Student,13673
2023-04,Light rail,Senior/Pensioner,312835
2023-04,Light rail,Sgl Trip LR Adult,3796
2023-04,Light rail,Sgl Trip LR Child/Youth,2192
2023-04,Metro,Adult,692354
2023-04,Metro,CTP,488164
2023-04,Metro,Child/Youth,132364
2023-04,Metro,Concession,133672
2023-04,Metro,Day Pass without SAF,12
2023-04,Metro,Employee,7441
2023-04,Metro,Free Travel,1154
2023-04,Metro,School Student,52326
2023-04,Metro,Senior/Pensioner,120699
2023-04,Metro,Sgl Trip Rail Adult,4655
2023-04,Metro,Sgl Trip Rail Child/Youth,6337
2023-04,Train,Adult,9567193
2023-04,Train,CTP,7118961
2023-04,Train,Child/Youth,835400
2023-04,Train,Concession,1054815
2023-04,Train,Day Pass Child/Youth w/o SAF,17
2023-04,Train,Day Pass without SAF,724
2023-04,Train,Employee,189165
2023-04,Train,Free Travel,20247
2023-04,Train,School Student,352915
2023-04,Train,Senior/Pensioner,2045717
2023-04,Train,Sgl Trip Rail Adult,93819
2023-04,Train,Sgl Trip Rail Child/Youth,60464
2023-05,Bus,Adult,7183054
2023-05,Bus,Adult Single Bus Trip 1,122
2023-05,Bus,Adult Single Bus Trip 2,60
2023-05,Bus,Adult Single Bus Trip 3,50
2023-05,Bus,CTP,6225131
2023-05,Bus,Child/Youth,620035
2023-05,Bus,Child/Youth Single Bus Trip 1,4
2023-05,Bus,Child/Youth Single Bus Trip 2,6
2023-05,Bus,Concession,913933
2023-05,Bus,Day Pass Child/Youth w/o SAF,42
2023-05,Bus,Day Pass without SAF,812
2023-05,Bus,Employee,60831
2023-05,Bus,Free Travel,30606
2023-05,Bus,On Demand,23498
2023-05,Bus,School Student,1732938
2023-05,Bus,Senior/Pensioner,3303661
2023-05,Ferry,Adult,342935
2023-05,Ferry,CTP,476029
2023-05,Ferry,Child/Youth,44247
2023-05,Ferry,Concession,17959
2023-05,Ferry,Day Pass Child/Youth w/o SAF,192
2023-05,Ferry,Day Pass without SAF,62
2023-05,Ferry,Employee,4379
2023-05,Ferry,Free Travel,1826
2023-05,Ferry,School Student,10800
2023-05,Ferry,Senior/Pensioner,179950
2023-05,Ferry,Sgl Trip Ferry Adult,22430
2023-05,Ferry,Sgl Trip Ferry Child/Youth,7432
2023-05,Light rail,Adult,1210127
2023-05,Light rail,CTP,1168270
2023-05,Light rail,Child/Youth,67316
2023-05,Light rail,Concession,195075
2023-05,Light rail,Day Pass Child/Youth w/o SAF,41
2023-05,Light rail,Day Pass without SAF,44
2023-05,Light rail,Employee,8635
2023-05,Light rail,Free Travel,3017
2023-05,Light rail,School Student,45586
2023-05,Light rail,Senior/Pensioner,376123
2023-05,Light rail,Sgl Trip LR Adult,3756
2023-05,Light rail,Sgl Trip LR Child/Youth,1159
2023-05,Metro,Adult,850043
2023-05,Metro,CTP,591619
2023-05,Metro,Child/Youth,77264
2023-05,Metro,Concession,186032
2023-05,Metro,Day Pass Child/Youth w/o SAF,14
2023-05,Metro,Day Pass without SAF,7
2023-05,Metro,Employee,10185
2023-05,Metro,Free Travel,1470
2023-05,Metro,School Student,172299
2023-05,Metro,Senior/Pensioner,135577
2023-05,Metro,Sgl Trip Rail Adult,4280
2023-05,Metro,Sgl Trip Rail Child/Youth,4203
2023-05,Train,Adult,11513916
2023-05,Train,CTP,8499972
2023-05,Train,Child/Youth,541395
2023-05,Train,Concession,1282805
2023-05,Train,Day Pass Child/Youth w/o SAF,40
2023-05,Train,Day Pass without SAF,848
2023-05,Train,Employee,229190
2023-05,Train,Free Travel,23881
2023-05,Train,School Student,1169300
2023-05,Train,Senior/Pensioner,2363546
2023-05,Train,Sgl Trip Rail Adult,95421
2023-05,Train,Sgl Trip Rail Child/Youth,38794
2023-06,Bus,Adult,6737620
2023-06,Bus,Adult Single Bus Trip 1,122
2023-06,Bus,Adult Single Bus Trip 2,36
2023-06,Bus,Adult Single Bus Trip 3,20
2023-06,Bus,CTP,5807866
2023-06,Bus,Child/Youth,631376
2023-06,Bus,Child/Youth Single Bus Trip 1,2
2023-06,Bus,Child/Youth Single Bus Trip 2,2
2023-06,Bus,Child/Youth Single Bus Trip 3,2
2023-06,Bus,Concession,738771
2023-06,Bus,Day Pass Child/Youth w/o SAF,32
2023-06,Bus,Day Pass without SAF,795
2023-06,Bus,Employee,59092
2023-06,Bus,Free Travel,28632
2023-06,Bus,On Demand,21708
2023-06,Bus,School Student,1438756
2023-06,Bus,Senior/Pensioner,3121090
2023-06,Ferry,Adult,368793
2023-06,Ferry,CTP,525745
2023-06,Ferry,Child/Youth,81197
2023-06,Ferry,Concession,17989
2023-06,Ferry,Day Pass Child/Youth w/o SAF,180
2023-06,Ferry,Day Pass without SAF,25
2023-06,Ferry,Employee,4629
2023-06,Ferry,Free Travel,1959
2023-06,Ferry,School Student,9444
2023-06,Ferry,Senior/Pensioner,187557
2023-06,Ferry,Sgl Trip Ferry Adult,25841
2023-06,Ferry,Sgl Trip Ferry Child/Youth,15060
2023-06,Light rail,Adult,1215247
2023-06,Light rail,CTP,1192649
2023-06,Light rail,Child/Youth,98239
2023-06,Light rail,Concession,290288
2023-06,Light rail,Day Pass without SAF,54
2023-06,Light rail,Employee,9010
2023-06,Light rail,Free Travel,3044
2023-06,Light rail,School Student,36701
2023-06,Light rail,Senior/Pensioner,378319
2023-06,Light rail,Sgl Trip LR Adult,3976
2023-06,Light rail,Sgl Trip LR Child/Youth,2101
2023-06,Metro,Adult,804348
2023-06,Metro,CTP,561048
2023-06,Metro,Child/Youth,97142
2023-06,Metro,Concession,127955
2023-06,Metro,Day Pass without SAF,12
2023-06,Metro,Employee,10409
2023-06,Metro,Free Travel,1396
2023-06,Metro,School Student,151260
2023-06,Metro,Senior/Pensioner,137428
2023-06,Metro,Sgl Trip Rail Adult,5053
2023-06,Metro,Sgl Trip Rail Child/Youth,5699
2023-06,Train,Adult,11125518
2023-06,Train,CTP,8362292
2023-06,Train,Child/Youth,699889
2023-06,Train,Concession,1035260
2023-06,Train,Day Pass Child/Youth w/o SAF,53
2023-06,Train,Day Pass without SAF,762
2023-06,Train,Employee,232823
2023-06,Train,Free Travel,22808
2023-06,Train,School Student,989713
2023-06,Train,Senior/Pensioner,2313958
2023-06,Train,Sgl Trip Rail Adult,98915
2023-06,Train,Sgl Trip Rail Child/Youth,55583
2023-07,Bus,Adult,6954647
2023-07,Bus,Adult Single Bus Trip 1,167
2023-07,Bus,Adult Single Bus Trip 2,58
2023-07,Bus,Adult Single Bus Trip 3,31
2023-07,Bus,CTP,5933683
2023-07,Bus,Child/Youth,862457
2023-07,Bus,Child/Youth Single Bus Trip 1,2
2023-07,Bus,Child/Youth Single Bus Trip 2,2
2023-07,Bus,Concession,704268
2023-07,Bus,Day Pass Child/Youth w/o SAF,75
2023-07,Bus,Day Pass without SAF,897
2023-07,Bus,Employee,55711
2023-07,Bus,Free Travel,28817
2023-07,Bus,On Demand,22410
2023-07,Bus,School Student,732360
2023-07,Bus,Senior/Pensioner,3144619
2023-07,Ferry,Adult,377456
2023-07,Ferry,CTP,507179
2023-07,Ferry,Child/Youth,115924
2023-07,Ferry,Concession,16318
2023-07,Ferry,Day Pass without SAF,14
2023-07,Ferry,Employee,4069
2023-07,Ferry,Free Travel,1813
2023-07,Ferry,School Student,4909
2023-07,Ferry,Senior/Pensioner,177909
2023-07,Ferry,Sgl Trip Ferry Adult,33586
2023-07,Ferry,Sgl Trip Ferry Child/Youth,23753
2023-07,Light rail,Adult,1149868
2023-07,Light rail,CTP,1104264
2023-07,Light rail,Child/Youth,134564
2023-07,Light rail,Concession,235995
2023-07,Light rail,Day Pass Child/Youth w/o SAF,3
2023-07,Light rail,Day Pass without SAF,54
2023-07,Light rail,Employee,7572
2023-07,Light rail,Free Travel,2689
2023-07,Light rail,School Student,18370
2023-07,Light rail,Senior/Pensioner,343471
2023-07,Light rail,Sgl Trip LR Adult,4842
2023-07,Light rail,Sgl Trip LR Child/Youth,3125
2023-07,Metro,Adult,825582
2023-07,Metro,CTP,569571
2023-07,Metro,Child/Youth,149843
2023-07,Metro,Concession,124525
2023-07,Metro,Day Pass without SAF,5
2023-07,Metro,Employee,9371
2023-07,Metro,Free Travel,1427
2023-07,Metro,School Student,78880
2023-07,Metro,Senior/Pensioner,143432
2023-07,Metro,Sgl Trip Rail Adult,5401
2023-07,Metro,Sgl Trip Rail Child/Youth,7864
2023-07,Train,Adult,11122119
2023-07,Train,CTP,8136606
2023-07,Train,Child/Youth,907208
2023-07,Train,Concession,977222
2023-07,Train,Day Pass Child/Youth w/o SAF,257
2023-07,Train,Day Pass without SAF,846
2023-07,Train,Employee,218727
2023-07,Train,Free Travel,22258
2023-07,Train,School Student,515761
2023-07,Train,Senior/Pensioner,2273206
2023-07,Train,Sgl Trip Rail Adult,101309
2023-07,Train,Sgl Trip Rail Child/Youth,68642
2023-08,Bus,Adult,7488394
2023-08,Bus,Adult Single Bus Trip 1,119
2023-08,Bus,Adult Single Bus Trip 2,40
2023-08,Bus,Adult Single Bus Trip 3,12
2023-08,Bus,CTP,6452578
2023-08,Bus,Child/Youth,654775
2023-08,Bus,Child/Youth Single Bus Trip 1,9
2023-08,Bus,Child/Youth Single Bus Trip 2,1
2023-08,Bus,Concession,1009829
2023-08,Bus,Day Pass Child/Youth w/o SAF,24
2023-08,Bus,Day Pass without SAF,1072
2023-08,Bus,Employee,61504
2023-08,Bus,Free Travel,30404
2023-08,Bus,On Demand,23305
2023-08,Bus,School Student,1659586
2023-08,Bus,Senior/Pensioner,3327349
2023-08,Ferry,Adult,350097
2023-08,Ferry,CTP,492569
2023-08,Ferry,Child/Youth,58485
2023-08,Ferry,Concession,17980
2023-08,Ferry,Day Pass without SAF,6
2023-08,Ferry,Employee,4023
2023-08,Ferry,Free Travel,1505
2023-08,Ferry,School Student,10774
2023-08,Ferry,Senior/Pensioner,171227
2023-08,Ferry,Sgl Trip Ferry Adult,28060
2023-08,Ferry,Sgl Trip Ferry Child/Youth,12682
2023-08,Light rail,Adult,1275747
2023-08,Light rail,CTP,1253138
2023-08,Light rail,Child/Youth,90965
2023-08,Light rail,Concession,218189
2023-08,Light rail,Day Pass Child/Youth w/o SAF,8
2023-08,Light rail,Day Pass without SAF,45
2023-08,Light rail,Employee,9078
2023-08,Light rail,Free Travel,3044
2023-08,Light rail,School Student,40469
2023-08,Light rail,Senior/Pensioner,381478
2023-08,Light rail,Sgl Trip LR Adult,4586
2023-08,Light rail,Sgl Trip LR Child/Youth,2033
2023-08,Metro,Adult,909233
2023-08,Metro,CTP,635045
2023-08,Metro,Child/Youth,83827
2023-08,Metro,Concession,215132
2023-08,Metro,Day Pass without SAF,11
2023-08,Metro,Employee,10206
2023-08,Metro,Free Travel,1528
2023-08,Metro,School Student,177958
2023-08,Metro,Senior/Pensioner,146962
2023-08,Metro,Sgl Trip Rail Adult,4397
2023-08,Metro,Sgl Trip Rail Child/Youth,4478
2023-08,Train,Adult,12120198
2023-08,Train,CTP,9038757
2023-08,Train,Child/Youth,601211
2023-08,Train,Concession,1466217
2023-08,Train,Day Pass Child/Youth w/o SAF,53
2023-08,Train,Day Pass without SAF,954
2023-08,Train,Employee,244741
2023-08,Train,Free Travel,24221
2023-08,Train,School Student,1166240
2023-08,Train,Senior/Pensioner,2435494
2023-08,Train,Sgl Trip Rail Adult,98722
2023-08,Train,Sgl Trip Rail Child/Youth,45109
2023-09,Bus,Adult,7210065
2023-09,Bus,Adult Single Bus Trip 1,205
2023-09,Bus,Adult Single Bus Trip 2,36
2023-09,Bus,Adult Single Bus Trip 3,21
2023-09,Bus,CTP,6414509
2023-09,Bus,Child/Youth,745820
2023-09,Bus,Child/Youth Single Bus Trip 1,4
2023-09,Bus,Child/Youth Single Bus Trip 2,6
2023-09,Bus,Concession,878719
2023-09,Bus,Day Pass Child/Youth w/o SAF,35
2023-09,Bus,Day Pass without SAF,1104
2023-09,Bus,Employee,59160
2023-09,Bus,Free Travel,28199
2023-09,Bus,On Demand,21874
2023-09,Bus,School Student,1103009
2023-09,Bus,Senior/Pensioner,3177181
2023-09,Ferry,Adult,376791
2023-09,Ferry,CTP,556722
2023-09,Ferry,Child/Youth,92422
2023-09,Ferry,Concession,19627
2023-09,Ferry,Day Pass Child/Youth w/o SAF,288
2023-09,Ferry,Day Pass without SAF,64
2023-09,Ferry,Employee,4148
2023-09,Ferry,Free Travel,1866
2023-09,Ferry,School Student,9030
2023-09,Ferry,Senior/Pensioner,179761
2023-09,Ferry,Sgl Trip Ferry Adult,29477
2023-09,Ferry,Sgl Trip Ferry Child/Youth,16992
2023-09,Light rail,Adult,1358618
2023-09,Light rail,CTP,1359296
2023-09,Light rail,Child/Youth,125859
2023-09,Light rail,Concession,271630
2023-09,Light rail,Day Pass Child/Youth w/o SAF,2
2023-09,Light rail,Day Pass without SAF,41
2023-09,Light rail,Employee,9270
2023-09,Light rail,Free Travel,3081
2023-09,Light rail,School Student,27329
2023-09,Light rail,Senior/Pensioner,397490
2023-09,Light rail,Sgl Trip LR Adult,4465
2023-09,Light rail,Sgl Trip LR Child/Youth,2130
2023-09,Metro,Adult,840910
2023-09,Metro,CTP,604732
2023-09,Metro,Child/Youth,117707
2023-09,Metro,Concession,158540
2023-09,Metro,Day Pass without SAF,3
2023-09,Metro,Employee,9809
2023-09,Metro,Free Travel,1399
2023-09,Metro,School Student,126407
2023-09,Metro,Senior/Pensioner,146648
2023-09,Metro,Sgl Trip Rail Adult,4262
2023-09,Metro,Sgl Trip Rail Child/Youth,6096
2023-09,Train,Adult,11311219
2023-09,Train,CTP,8689041
2023-09,Train,Child/Youth,738875
2023-09,Train,Concession,1262255
2023-09,Train,Day Pass Child/Youth w/o SAF,39
2023-09,Train,Day Pass without SAF,946
2023-09,Train,Employee,225478
2023-09,Train,Free Travel,22390
2023-09,Train,School Student,786034
2023-09,Train,Senior/Pensioner,2331482
2023-09,Train,Sgl Trip Rail Adult,94539
2023-09,Train,Sgl Trip Rail Child/Youth,52145
2023-10,Bus,Adult,7376720
2023-10,Bus,Adult Single Bus Trip 1,109
2023-10,Bus,Adult Single Bus Trip 2,48
2023-10,Bus,Adult Single Bus Trip 3,26
2023-10,Bus,CTP,6848735
2023-10,Bus,Child/Youth,750832
2023-10,Bus,Child/Youth Single Bus Trip 1,1
2023-10,Bus,Child/Youth Single Bus Trip 3,1
2023-10,Bus,Concession,913122
2023-10,Bus,Day Pass Child/Youth w/o SAF,46
2023-10,Bus,Day Pass without SAF,965
2023-10,Bus,Employee,62160
2023-10,Bus,Free Travel,29730
2023-10,Bus,On Demand,22581
2023-10,Bus,School Student,1149219
2023-10,Bus,Senior/Pensioner,3261947
2023-10,Ferry,Adult,442219
2023-10,Ferry,CTP,702214
2023-10,Ferry,Child/Youth,86327
2023-10,Ferry,Concession,20405
2023-10,Ferry,Day Pass without SAF,25
2023-10,Ferry,Employee,4548
2023-10,Ferry,Free Travel,1941
2023-10,Ferry,School Student,7801
2023-10,Ferry,Senior/Pensioner,190452
2023-10,Ferry,Sgl Trip Ferry Adult,30061
2023-10,Ferry,Sgl Trip Ferry Child/Youth,14062
2023-10,Light rail,Adult,1348216
2023-10,Light rail,CTP,1413262
2023-10,Light rail,Child/Youth,104704
2023-10,Light rail,Concession,275764
2023-10,Light rail,Day Pass Child/Youth w/o SAF,1
2023-10,Light rail,Day Pass without SAF,68
2023-10,Light rail,Employee,9672
2023-10,Light rail,Free Travel,2962
2023-10,Light rail,School Student,26385
2023-10,Light rail,Senior/Pensioner,403177
2023-10,Light rail,Sgl Trip LR Adult,4201
2023-10,Light rail,Sgl Trip LR Child/Youth,1770
2023-10,Metro,Adult,852938
2023-10,Metro,CTP,601032
2023-10,Metro,Child/Youth,110704
2023-10,Metro,Concession,177429
2023-10,Metro,Day Pass without SAF,10
2023-10,Metro,Employee,10057
2023-10,Metro,Free Travel,1623
2023-10,Metro,School Student,128319
2023-10,Metro,Senior/Pensioner,141713
2023-10,Metro,Sgl Trip Rail Adult,4173
2023-10,Metro,Sgl Trip Rail Child/Youth,5416
2023-10,Train,Adult,11463667
2023-10,Train,CTP,9076600
2023-10,Train,Child/Youth,705858
2023-10,Train,Concession,1300116
2023-10,Train,Day Pass Child/Youth w/o SAF,23
2023-10,Train,Day Pass without SAF,999
2023-10,Train,Employee,233221
2023-10,Train,Free Travel,22991
2023-10,Train,School Student,798096
2023-10,Train,Senior/Pensioner,2357874
2023-10,Train,Sgl Trip Rail Adult,96729
2023-10,Train,Sgl Trip Rail Child/Youth,49139
2023-11,Bus,Adult,7332267
2023-11,Bus,Adult Single Bus Trip 1,120
2023-11,Bus,Adult Single Bus Trip 2,72
2023-11,Bus,Adult Single Bus Trip 3,29
2023-11,Bus,CTP,7022689
2023-11,Bus,Child/Youth,638475
2023-11,Bus,Child/Youth Single Bus Trip 2,1
2023-11,Bus,Child/Youth Single Bus Trip 3,2
2023-11,Bus,Concession,764431
2023-11,Bus,Day Pass Child/Youth w/o SAF,35
2023-11,Bus,Day Pass without SAF,1000
2023-11,Bus,Employee,62959
2023-11,Bus,Free Travel,30071
2023-11,Bus,On Demand,22514
2023-11,Bus,School Student,1421368
2023-11,Bus,Senior/Pensioner,3352004
2023-11,Ferry,Adult,404050
2023-11,Ferry,CTP,700752
2023-11,Ferry,Child/Youth,54515
2023-11,Ferry,Concession,16881
2023-11,Ferry,Day Pass Child/Youth w/o SAF,179
2023-11,Ferry,Day Pass without SAF,51
2023-11,Ferry,Employee,4495
2023-11,Ferry,Free Travel,1798
2023-11,Ferry,School Student,11206
2023-11,Ferry,Senior/Pensioner,178886
2023-11,Ferry,Sgl Trip Ferry Adult,26596
2023-11,Ferry,Sgl Trip Ferry Child/Youth,7473
2023-11,Light rail,Adult,1303119
2023-11,Light rail,CTP,1454149
2023-11,Light rail,Child/Youth,82530
2023-11,Light rail,Concession,228118
2023-11,Light rail,Day Pass Child/Youth w/o SAF,6
2023-11,Light rail,Day Pass without SAF,23
2023-11,Light rail,Employee,10259
2023-11,Light rail,Free Travel,3282
2023-11,Light rail,School Student,36321
2023-11,Light rail,Senior/Pensioner,395800
2023-11,Light rail,Sgl Trip LR Adult,4257
2023-11,Light rail,Sgl Trip LR Child/Youth,1258
2023-11,Metro,Adult,854398
2023-11,Metro,CTP,611217
2023-11,Metro,Child/Youth,90685
2023-11,Metro,Concession,128213
2023-11,Metro,Day Pass without SAF,103
2023-11,Metro,Employee,10148
2023-11,Metro,Free Travel,1674
2023-11,Metro,School Student,166224
2023-11,Metro,Senior/Pensioner,147231
2023-11,Metro,Sgl Trip Rail Adult,4240
2023-11,Metro,Sgl Trip Rail Child/Youth,4173
2023-11,Train,Adult,11520770
2023-11,Train,CTP,9333408
2023-11,Train,Child/Youth,591971
2023-11,Train,Concession,1036134
2023-11,Train,Day Pass Child/Youth w/o SAF,99
2023-11,Train,Day Pass without SAF,847
2023-11,Train,Employee,240870
2023-11,Train,Free Travel,24423
2023-11,Train,School Student,1015165
2023-11,Train,Senior/Pensioner,2426988
2023-11,Train,Sgl Trip Rail Adult,98566
2023-11,Train,Sgl Trip Rail Child/Youth,37905
2023-12,Bus,Adult,6549702
2023-12,Bus,Adult Single Bus Trip 1,140
2023-12,Bus,Adult Single Bus Trip 2,36
2023-12,Bus,Adult Single Bus Trip 3,21
2023-12,Bus,CTP,6687137
2023-12,Bus,Child/Youth,785362
2023-12,Bus,Child/Youth Single Bus Trip 1,2
2023-12,Bus,Child/Youth Single Bus Trip 2,1
2023-12,Bus,Concession,564378
2023-12,Bus,Day Pass Child/Youth w/o SAF,17
2023-12,Bus,Day Pass without SAF,997
2023-12,Bus,Employee,59302
2023-12,Bus,Free Travel,27567
2023-12,Bus,On Demand,15806
2023-12,Bus,School Student,534142
2023-12,Bus,Senior/Pensioner,3110059
2023-12,Ferry,Adult,491518
2023-12,Ferry,CTP,871192
2023-12,Ferry,Child/Youth,116958
2023-12,Ferry,Concession,20164
2023-12,Ferry,Day Pass Child/Youth w/o SAF,1
2023-12,Ferry,Day Pass without SAF,54
2023-12,Ferry,Employee,4780
2023-12,Ferry,Free Travel,1927
2023-12,Ferry,School Student,7751
2023-12,Ferry,Senior/Pensioner,189227
2023-12,Ferry,Sgl Trip Ferry Adult,43494
2023-12,Ferry,Sgl Trip Ferry Child/Youth,23973
2023-12,Light rail,Adult,1306756
2023-12,Light rail,CTP,1471476
2023-12,Light rail,Child/Youth,150129
2023-12,Light rail,Concession,113059
2023-12,Light rail,Day Pass Child/Youth w/o SAF,5
2023-12,Light rail,Day Pass without SAF,62
2023-12,Light rail,Employee,10611
2023-12,Light rail,Free Travel,3211
2023-12,Light rail,School Student,16109
2023-12,Light rail,Senior/Pensioner,412353
2023-12,Light rail,Sgl Trip LR Adult,5543
2023-12,Light rail,Sgl Trip LR Child/Youth,3046
2023-12,Metro,Adult,696442
2023-12,Metro,CTP,495799
2023-12,Metro,Child/Youth,118042
2023-12,Metro,Concession,86498
2023-12,Metro,Day Pass without SAF,16
2023-12,Metro,Employee,8678
2023-12,Metro,Free Travel,1244
2023-12,Metro,School Student,66932
2023-12,Metro,Senior/Pensioner,133081
2023-12,Metro,Sgl Trip Rail Adult,5328
2023-12,Metro,Sgl Trip Rail Child/Youth,6936
2023-12,Train,Adult,10193440
2023-12,Train,CTP,8647730
2023-12,Train,Child/Youth,834275
